word,shape,distinct,meaning
pris,CCVC,no,
priz,CCVC,no,
prif,CCVC,no,
priv,CCVC,no,
prix,CCVC,no,
prij,CCVC,no,
pric,CCVC,no,
priC,CCVC,no,
prem,CCVC,no,
pren,CCVC,no,
preq,CCVC,no,
preb,CCVC,no,
pred,CCVC,no,
preg,CCVC,no,
prep,CCVC,no,
pret,CCVC,no,
prek,CCVC,no,
pres,CCVC,no,pressure
prez,CCVC,no,
pref,CCVC,no,
prev,CCVC,no,
prex,CCVC,no,precious
prej,CCVC,no,
prec,CCVC,no,
preC,CCVC,no,
pram,CCVC,no,primordial
pran,CCVC,no,
praq,CCVC,no,
prab,CCVC,no,probable
prad,CCVC,no,
prag,CCVC,no,pig
prap,CCVC,no,
prat,CCVC,no,apart
prak,CCVC,no,
pras,CCVC,no,press (force)
praz,CCVC,no,prize
praf,CCVC,no,
prav,CCVC,no,
prax,CCVC,no,ash
praj,CCVC,no,
prac,CCVC,no,
praC,CCVC,no,
pral,CCVC,no,
prar,CCVC,no,
prom,CCVC,no,
pron,CCVC,no,
proq,CCVC,no,
prob,CCVC,no,
prod,CCVC,no,
prog,CCVC,no,
prop,CCVC,no,
prot,CCVC,no,proton
prok,CCVC,no,
pros,CCVC,no,
proz,CCVC,no,for/purpose
prof,CCVC,no,
prov,CCVC,no,
prox,CCVC,no,
proj,CCVC,no,
proc,CCVC,no,
proC,CCVC,no,
prol,CCVC,no,
pror,CCVC,no,
prum,CCVC,no,
prun,CCVC,no,
pruq,CCVC,no,
prub,CCVC,no,
prud,CCVC,no,
prug,CCVC,no,
prup,CCVC,no,
prut,CCVC,no,
pruk,CCVC,no,pick
prus,CCVC,no,
pruz,CCVC,no,
pruf,CCVC,no,
pruv,CCVC,no,prove
prux,CCVC,no,
pruj,CCVC,no,
pruc,CCVC,no,
pruC,CCVC,no,
prul,CCVC,no,
prur,CCVC,no,
timp,CVCC,yes,
tind,CVCC,yes,
tint,CVCC,no,
tink,CVCC,no,
tiqk,CVCC,no,
tidj,CVCC,no,
titx,CVCC,no,teach
tikx,CVCC,yes,
tisp,CVCC,no,
tist,CVCC,no,
tisk,CVCC,yes,
tift,CVCC,yes,
tixt,CVCC,yes,
tilb,CVCC,yes,
tild,CVCC,no,
tilp,CVCC,no,
tilt,CVCC,yes,
tilk,CVCC,yes,
tilf,CVCC,yes,
tilv,CVCC,no,
tilx,CVCC,yes,
tirm,CVCC,no,
tirn,CVCC,yes,tour
tirb,CVCC,no,
tird,CVCC,no,
tirg,CVCC,no,
tirp,CVCC,no,
tirt,CVCC,no,
tirk,CVCC,no,
tirf,CVCC,no,
tirv,CVCC,no,
tirx,CVCC,no,
temp,CVCC,no,
tend,CVCC,no,
tent,CVCC,no,
tenk,CVCC,no,
teqk,CVCC,no,
tedj,CVCC,no,
tetx,CVCC,no,
tekx,CVCC,no,
tesp,CVCC,no,
test,CVCC,yes,taste
tesk,CVCC,no,
teft,CVCC,no,
text,CVCC,no,
telb,CVCC,no,
teld,CVCC,no,
telp,CVCC,no,
telt,CVCC,no,
telk,CVCC,no,
telf,CVCC,no,
telv,CVCC,no,
telx,CVCC,no,
term,CVCC,no,
tern,CVCC,no,
terb,CVCC,no,
terd,CVCC,no,
terg,CVCC,no,
terp,CVCC,no,
tert,CVCC,no,
terk,CVCC,no,
terf,CVCC,no,
terv,CVCC,no,
terx,CVCC,no,
tamp,CVCC,yes,temperature
tand,CVCC,yes,
tant,CVCC,no,
tank,CVCC,no,
taqk,CVCC,no,toy
tadj,CVCC,no,
tatx,CVCC,yes,touch
takx,CVCC,yes,
tasp,CVCC,no,
tast,CVCC,no,
task,CVCC,no,
taft,CVCC,yes,
taxt,CVCC,yes,
talb,CVCC,yes,
tald,CVCC,no,
talp,CVCC,no,
talt,CVCC,no,
talk,CVCC,no,
talf,CVCC,yes,
talv,CVCC,no,
talx,CVCC,yes,
tarm,CVCC,no,
tarn,CVCC,yes,10^39
tarb,CVCC,no,
tard,CVCC,no,towards
targ,CVCC,no,
tarp,CVCC,no,topology
tart,CVCC,no,
tark,CVCC,no,
tarf,CVCC,no,
tarv,CVCC,no,
tarx,CVCC,no,
tomp,CVCC,no,
tond,CVCC,no,
tont,CVCC,no,
tonk,CVCC,no,
toqk,CVCC,no,
todj,CVCC,no,
totx,CVCC,no,attach
tokx,CVCC,no,
tosp,CVCC,yes,
tost,CVCC,no,
tosk,CVCC,no,
toft,CVCC,no,
toxt,CVCC,no,
tolb,CVCC,no,
told,CVCC,no,t sound
tolp,CVCC,no,
tolt,CVCC,no,
tolk,CVCC,no,
tolf,CVCC,no,
tolv,CVCC,no,
tolx,CVCC,no,
torm,CVCC,no,
torn,CVCC,no,turn
torb,CVCC,no,
tord,CVCC,no,
torg,CVCC,no,
torp,CVCC,no,interpolate
tort,CVCC,no,
tork,CVCC,no,
torf,CVCC,no,
torv,CVCC,no,
torx,CVCC,no,
tump,CVCC,yes,
tund,CVCC,yes,
tunt,CVCC,no,
tunk,CVCC,yes,
tuqk,CVCC,no,
tudj,CVCC,yes,
tutx,CVCC,no,
tukx,CVCC,yes,
tusp,CVCC,no,
tust,CVCC,no,
tusk,CVCC,no,
tuft,CVCC,yes,
tuxt,CVCC,yes,
tulb,CVCC,yes,
tuld,CVCC,no,
tulp,CVCC,no,
tult,CVCC,yes,
tulk,CVCC,yes,
tulf,CVCC,yes,
tulv,CVCC,no,
tulx,CVCC,yes,
turm,CVCC,yes,
turn,CVCC,no,
turb,CVCC,no,
turd,CVCC,no,
turg,CVCC,no,
turp,CVCC,no,
turt,CVCC,no,
turk,CVCC,no,
turf,CVCC,no,
turv,CVCC,no,
turx,CVCC,no,
txim,CCVC,no,
txin,CCVC,no,teen
txiq,CCVC,no,
txib,CCVC,no,
txid,CCVC,no,
txig,CCVC,no,
txip,CCVC,no,
txit,CCVC,no,
txik,CCVC,no,
txis,CCVC,no,
txiz,CCVC,no,
txif,CCVC,no,
txiv,CCVC,no,
txix,CCVC,no,
txij,CCVC,no,
txic,CCVC,no,
txiC,CCVC,no,
txem,CCVC,no,
txen,CCVC,no,
txeq,CCVC,no,q sound
txeb,CCVC,no,
txed,CCVC,no,
txeg,CCVC,no,
txep,CCVC,no,
txet,CCVC,no,shit
txek,CCVC,no,
txes,CCVC,no,chase
txez,CCVC,no,
txef,CCVC,no,
txev,CCVC,no,
txex,CCVC,no,
txej,CCVC,no,
txec,CCVC,no,
txeC,CCVC,no,
txam,CCVC,no,
txan,CCVC,no,
txaq,CCVC,no,
txab,CCVC,no,
txad,CCVC,no,
txag,CCVC,no,
txap,CCVC,no,chip
txat,CCVC,no,
txak,CCVC,no,check
txas,CCVC,no,
txaz,CCVC,no,100
txaf,CCVC,no,
txav,CCVC,no,
txax,CCVC,no,
txaj,CCVC,no,
txac,CCVC,no,
txaC,CCVC,no,
txal,CCVC,yes,shell
txar,CCVC,no,
txom,CCVC,no,
txon,CCVC,no,
txoq,CCVC,no,
txob,CCVC,no,
txod,CCVC,no,
txog,CCVC,no,
txop,CCVC,no,
txot,CCVC,no,loose
txok,CCVC,no,
txos,CCVC,no,
txoz,CCVC,no,
txof,CCVC,no,
txov,CCVC,no,
txox,CCVC,no,
txoj,CCVC,no,
txoc,CCVC,no,
txoC,CCVC,no,
txol,CCVC,no,
txor,CCVC,no,saturate
txum,CCVC,yes,tissue
txun,CCVC,no,sneeze
txuq,CCVC,no,
txub,CCVC,no,
txud,CCVC,no,
txug,CCVC,no,
txup,CCVC,no,
txut,CCVC,no,chew
txuk,CCVC,no,
txus,CCVC,no,
txuz,CCVC,no,choose
txuf,CCVC,no,
txuv,CCVC,no,
txux,CCVC,no,
txuj,CCVC,no,
txuc,CCVC,no,
txuC,CCVC,no,
txul,CCVC,no,actual
txur,CCVC,no,
trim,CCVC,no,
trin,CCVC,yes,neutrino
triq,CCVC,no,
trib,CCVC,no,
trid,CCVC,no,vowel i sound
trig,CCVC,no,
trip,CCVC,no,
trit,CCVC,no,
trik,CCVC,yes,trick
tris,CCVC,yes,interest
triz,CCVC,no,
trif,CCVC,yes,
triv,CCVC,no,
trix,CCVC,no,
trij,CCVC,no,treasure
tric,CCVC,no,
triC,CCVC,yes,
trem,CCVC,no,
tren,CCVC,no,
treq,CCVC,no,
treb,CCVC,no,
tred,CCVC,no,trade
treg,CCVC,no,
trep,CCVC,no,
tret,CCVC,yes,trait
trek,CCVC,no,
tres,CCVC,no,trace
trez,CCVC,no,
tref,CCVC,no,
trev,CCVC,no,
trex,CCVC,no,
trej,CCVC,no,
trec,CCVC,no,
treC,CCVC,no,
tram,CCVC,no,
tran,CCVC,no,
traq,CCVC,no,triangle
trab,CCVC,yes,tribe
trad,CCVC,no,west
trag,CCVC,yes,10^42
trap,CCVC,no,trap
trat,CCVC,no,tight
trak,CCVC,no,track (path)
tras,CCVC,yes,torus
traz,CCVC,no,
traf,CCVC,yes,
trav,CCVC,no,
trax,CCVC,no,
traj,CCVC,no,
trac,CCVC,no,
traC,CCVC,yes,
tral,CCVC,yes,
trar,CCVC,no,
trom,CCVC,no,spectrum
tron,CCVC,no,
troq,CCVC,no,
trob,CCVC,no,
trod,CCVC,no,
trog,CCVC,no,
trop,CCVC,no,
trot,CCVC,yes,
trok,CCVC,no,
tros,CCVC,no,
troz,CCVC,no,
trof,CCVC,no,
trov,CCVC,no,
trox,CCVC,no,
troj,CCVC,no,
troc,CCVC,no,
troC,CCVC,no,
trol,CCVC,no,
tror,CCVC,no,
trum,CCVC,yes,
trun,CCVC,no,
truq,CCVC,no,
trub,CCVC,yes,
trud,CCVC,no,
trug,CCVC,yes,
trup,CCVC,no,
trut,CCVC,no,
truk,CCVC,no,
trus,CCVC,yes,
truz,CCVC,no,
truf,CCVC,yes,
truv,CCVC,no,
trux,CCVC,yes,
truj,CCVC,no,
truc,CCVC,no,
truC,CCVC,yes,
trul,CCVC,yes,
trur,CCVC,no,
kimp,CVCC,no,
kind,CVCC,no,
kint,CVCC,no,
kink,CVCC,no,
kiqk,CVCC,yes,10^15
kidj,CVCC,no,
kitx,CVCC,no,
kikx,CVCC,no,
kisp,CVCC,no,
kist,CVCC,no,
kisk,CVCC,no,
kift,CVCC,no,
kixt,CVCC,no,
kilb,CVCC,no,
kild,CVCC,no,
kilp,CVCC,no,
kilt,CVCC,no,
kilk,CVCC,no,
kilf,CVCC,no,
kilv,CVCC,no,
kilx,CVCC,no,
kirm,CVCC,no,
kirn,CVCC,yes,cure
kirb,CVCC,no,
kird,CVCC,no,
kirg,CVCC,no,
kirp,CVCC,no,
kirt,CVCC,no,
kirk,CVCC,no,
kirf,CVCC,no,
kirv,CVCC,no,
kirx,CVCC,no,
kemp,CVCC,no,
kend,CVCC,no,
kent,CVCC,no,
kenk,CVCC,no,
keqk,CVCC,no,
kedj,CVCC,no,accept
ketx,CVCC,no,
kekx,CVCC,no,
kesp,CVCC,no,
kest,CVCC,no,
kesk,CVCC,no,
keft,CVCC,no,
kext,CVCC,no,
kelb,CVCC,no,
keld,CVCC,no,
kelp,CVCC,no,
kelt,CVCC,no,
kelk,CVCC,no,
kelf,CVCC,no,
kelv,CVCC,no,
kelx,CVCC,no,
kerm,CVCC,no,
kern,CVCC,no,
kerb,CVCC,no,
kerd,CVCC,no,
kerg,CVCC,no,
kerp,CVCC,no,
kert,CVCC,no,
kerk,CVCC,no,
kerf,CVCC,no,
kerv,CVCC,no,
kerx,CVCC,no,
kamp,CVCC,no,camp
kand,CVCC,no,command
kant,CVCC,no,
kank,CVCC,no,
kaqk,CVCC,no,
kadj,CVCC,no,
katx,CVCC,no,
kakx,CVCC,no,
kasp,CVCC,no,
kast,CVCC,no,cast
kask,CVCC,no,
kaft,CVCC,no,
kaxt,CVCC,no,
kalb,CVCC,no,
kald,CVCC,no,
kalp,CVCC,no,
kalt,CVCC,no,cult
kalk,CVCC,no,
kalf,CVCC,no,
kalv,CVCC,yes,kelvin
kalx,CVCC,no,
karm,CVCC,no,
karn,CVCC,no,
karb,CVCC,no,
kard,CVCC,no,can
karg,CVCC,no,
karp,CVCC,no,keep
kart,CVCC,no,crown
kark,CVCC,yes,quark
karf,CVCC,no,
karv,CVCC,no,
karx,CVCC,no,
komp,CVCC,no,
kond,CVCC,no,
kont,CVCC,no,
konk,CVCC,no,
koqk,CVCC,no,
kodj,CVCC,no,
kotx,CVCC,no,
kokx,CVCC,no,
kosp,CVCC,no,
kost,CVCC,no,
kosk,CVCC,no,
koft,CVCC,no,
koxt,CVCC,no,
kolb,CVCC,no,
kold,CVCC,no,cold
kolp,CVCC,no,
kolt,CVCC,no,
kolk,CVCC,no,
kolf,CVCC,no,
kolv,CVCC,no,
kolx,CVCC,no,
korm,CVCC,no,
korn,CVCC,no,category
korb,CVCC,yes,cone
kord,CVCC,no,
korg,CVCC,no,encounter
korp,CVCC,no,
kort,CVCC,no,court (justice)
kork,CVCC,no,curl
korf,CVCC,no,
korv,CVCC,no,
korx,CVCC,no,xor
kump,CVCC,no,
kund,CVCC,yes,kind (good)
kunt,CVCC,no,
kunk,CVCC,no,
kuqk,CVCC,no,
kudj,CVCC,no,
kutx,CVCC,no,
kukx,CVCC,no,
kusp,CVCC,no,
kust,CVCC,no,
kusk,CVCC,no,
kuft,CVCC,no,
kuxt,CVCC,no,
kulb,CVCC,no,
kuld,CVCC,no,
kulp,CVCC,no,
kult,CVCC,no,
kulk,CVCC,no,
kulf,CVCC,no,
kulv,CVCC,no,
kulx,CVCC,no,answer
kurm,CVCC,no,
kurn,CVCC,no,
kurb,CVCC,no,
kurd,CVCC,no,
kurg,CVCC,no,
kurp,CVCC,no,
kurt,CVCC,no,
kurk,CVCC,no,
kurf,CVCC,no,
kurv,CVCC,yes,curve
kurx,CVCC,no,
klim,CCVC,no,
klin,CCVC,no,clean
kliq,CCVC,no,k sound
klib,CCVC,no,
klid,CCVC,no,
klig,CCVC,no,
klip,CCVC,no,
klit,CCVC,no,
klik,CCVC,no,
klis,CCVC,no,nucleus
kliz,CCVC,no,
klif,CCVC,no,
kliv,CCVC,no,cave
klix,CCVC,no,
klij,CCVC,no,
klic,CCVC,no,
kliC,CCVC,no,
klem,CCVC,no,claim
klen,CCVC,no,
kleq,CCVC,no,
kleb,CCVC,no,
kled,CCVC,no,
kleg,CCVC,no,
klep,CCVC,no,
klet,CCVC,no,
klek,CCVC,yes,click
kles,CCVC,no,
klez,CCVC,no,
klef,CCVC,no,
klev,CCVC,no,
klex,CCVC,no,
klej,CCVC,no,
klec,CCVC,no,
kleC,CCVC,no,
klam,CCVC,no,
klan,CCVC,no,claw
klaq,CCVC,no,
klab,CCVC,no,
klad,CCVC,no,cloud
klag,CCVC,no,
klap,CCVC,no,danish a vowel sound
klat,CCVC,no,cat
klak,CCVC,no,clock
klas,CCVC,no,
klaz,CCVC,no,
klaf,CCVC,no,
klav,CCVC,no,
klax,CCVC,no,
klaj,CCVC,no,
klac,CCVC,no,
klaC,CCVC,no,
klal,CCVC,no,
klar,CCVC,no,
klom,CCVC,no,
klon,CCVC,no,
kloq,CCVC,no,
klob,CCVC,no,
klod,CCVC,no,
klog,CCVC,no,
klop,CCVC,no,
klot,CCVC,no,
klok,CCVC,no,quick
klos,CCVC,no,
kloz,CCVC,yes,close
klof,CCVC,no,
klov,CCVC,no,
klox,CCVC,no,
kloj,CCVC,no,
kloc,CCVC,no,
kloC,CCVC,no,
klol,CCVC,no,
klor,CCVC,no,color
klum,CCVC,no,cue
klun,CCVC,no,community
kluq,CCVC,no,
klub,CCVC,no,kill
klud,CCVC,no,
klug,CCVC,no,
klup,CCVC,no,
klut,CCVC,no,cute
kluk,CCVC,no,
klus,CCVC,no,
kluz,CCVC,no,
kluf,CCVC,no,
kluv,CCVC,no,
klux,CCVC,no,
kluj,CCVC,no,
kluc,CCVC,no,
kluC,CCVC,no,
klul,CCVC,no,
klur,CCVC,no,
krim,CCVC,no,
krin,CCVC,no,
kriq,CCVC,no,care
krib,CCVC,no,
krid,CCVC,no,liquid
krig,CCVC,no,
krip,CCVC,no,
krit,CCVC,no,
krik,CCVC,no,
kris,CCVC,no,
kriz,CCVC,no,
krif,CCVC,no,
kriv,CCVC,no,
krix,CCVC,no,
krij,CCVC,no,
kric,CCVC,no,
kriC,CCVC,no,
krem,CCVC,no,chemical
kren,CCVC,no,
kreq,CCVC,no,
kreb,CCVC,no,
kred,CCVC,no,credit
kreg,CCVC,no,
krep,CCVC,no,crypto
kret,CCVC,no,secret
krek,CCVC,no,cake
kres,CCVC,no,
krez,CCVC,no,
kref,CCVC,no,
krev,CCVC,no,crave
krex,CCVC,no,
krej,CCVC,no,
krec,CCVC,no,
kreC,CCVC,no,
kram,CCVC,no,
kran,CCVC,no,
kraq,CCVC,no,ring (sound)
krab,CCVC,no,
krad,CCVC,no,
krag,CCVC,no,node
krap,CCVC,no,
krat,CCVC,no,
krak,CCVC,no,crack
kras,CCVC,no,cross
kraz,CCVC,no,
kraf,CCVC,no,comfort
krav,CCVC,no,
krax,CCVC,no,crash
kraj,CCVC,no,
krac,CCVC,no,
kraC,CCVC,no,
kral,CCVC,no,
krar,CCVC,no,
krom,CCVC,no,ohm (measurement)
kron,CCVC,no,
kroq,CCVC,no,
krob,CCVC,no,
krod,CCVC,no,
krog,CCVC,no,
krop,CCVC,no,
krot,CCVC,no,right (vs. wrong)
krok,CCVC,no,croak
kros,CCVC,no,
kroz,CCVC,no,
krof,CCVC,no,
krov,CCVC,no,
krox,CCVC,no,
kroj,CCVC,no,
kroc,CCVC,no,
kroC,CCVC,no,
krol,CCVC,no,cull
kror,CCVC,no,
krum,CCVC,no,
krun,CCVC,no,
kruq,CCVC,no,
krub,CCVC,no,
krud,CCVC,no,
krug,CCVC,no,
krup,CCVC,no,
krut,CCVC,no,
kruk,CCVC,no,
krus,CCVC,no,
kruz,CCVC,no,
kruf,CCVC,no,
kruv,CCVC,no,
krux,CCVC,no,
kruj,CCVC,no,
kruc,CCVC,no,
kruC,CCVC,no,
krul,CCVC,no,
krur,CCVC,no,
himp,CVCC,no,
hind,CVCC,no,
hint,CVCC,yes,hint
hink,CVCC,no,
hiqk,CVCC,no,
hidj,CVCC,yes,polyhedron
hitx,CVCC,no,
hikx,CVCC,yes,
hisp,CVCC,yes,
hist,CVCC,no,
hisk,CVCC,yes,
hift,CVCC,yes,
hixt,CVCC,yes,
hilb,CVCC,yes,
hild,CVCC,no,
hilp,CVCC,no,
hilt,CVCC,yes,
hilk,CVCC,yes,elk
hilf,CVCC,yes,
hilv,CVCC,no,
hilx,CVCC,yes,
hirm,CVCC,yes,
hirn,CVCC,no,
hirb,CVCC,no,
hird,CVCC,no,
hirg,CVCC,no,
hirp,CVCC,no,
hirt,CVCC,no,
hirk,CVCC,no,
hirf,CVCC,no,
hirv,CVCC,no,
hirx,CVCC,no,
hemp,CVCC,no,
hend,CVCC,no,
hent,CVCC,no,
henk,CVCC,no,
heqk,CVCC,yes,angry
hedj,CVCC,no,age
hetx,CVCC,no,
hekx,CVCC,no,
hesp,CVCC,no,
hest,CVCC,no,
hesk,CVCC,no,
heft,CVCC,no,
hext,CVCC,no,
helb,CVCC,no,
held,CVCC,no,
help,CVCC,no,
helt,CVCC,no,
helk,CVCC,no,
helf,CVCC,no,
helv,CVCC,no,
helx,CVCC,no,
herm,CVCC,no,
hern,CVCC,no,
herb,CVCC,no,
herd,CVCC,no,
herg,CVCC,no,
herp,CVCC,no,
hert,CVCC,no,
herk,CVCC,no,
herf,CVCC,no,
herv,CVCC,no,
herx,CVCC,no,
hamp,CVCC,yes,ampere (electric current)
hand,CVCC,yes,
hant,CVCC,no,hunt
hank,CVCC,no,
haqk,CVCC,no,
hadj,CVCC,yes,hedge
hatx,CVCC,no,hole
hakx,CVCC,yes,
hasp,CVCC,no,
hast,CVCC,no,
hask,CVCC,yes,explore
haft,CVCC,yes,
haxt,CVCC,yes,
halb,CVCC,no,
hald,CVCC,yes,elm
halp,CVCC,yes,
halt,CVCC,no,
halk,CVCC,no,
half,CVCC,no,
halv,CVCC,no,
halx,CVCC,yes,hair
harm,CVCC,no,
harn,CVCC,no,
harb,CVCC,no,
hard,CVCC,no,hard (vs. soft)
harg,CVCC,no,
harp,CVCC,no,
hart,CVCC,no,
hark,CVCC,yes,arc
harf,CVCC,no,
harv,CVCC,no,
harx,CVCC,no,
homp,CVCC,no,
hond,CVCC,no,
hont,CVCC,no,
honk,CVCC,no,
hoqk,CVCC,no,
hodj,CVCC,no,
hotx,CVCC,no,
hokx,CVCC,no,
hosp,CVCC,no,
host,CVCC,yes,thirst
hosk,CVCC,no,
hoft,CVCC,no,
hoxt,CVCC,no,
holb,CVCC,no,
hold,CVCC,no,h sound
holp,CVCC,no,
holt,CVCC,no,
holk,CVCC,no,
holf,CVCC,no,
holv,CVCC,yes,elbow
holx,CVCC,no,
horm,CVCC,no,
horn,CVCC,yes,horn (animal)
horb,CVCC,no,
hord,CVCC,no,ahead
horg,CVCC,no,
horp,CVCC,no,
hort,CVCC,no,heart (body)
hork,CVCC,no,
horf,CVCC,no,
horv,CVCC,no,
horx,CVCC,no,oh
hump,CVCC,yes,
hund,CVCC,yes,
hunt,CVCC,no,
hunk,CVCC,no,
huqk,CVCC,yes,hunger
hudj,CVCC,yes,vowel u sound
hutx,CVCC,no,itch
hukx,CVCC,yes,
husp,CVCC,no,
hust,CVCC,no,
husk,CVCC,yes,
huft,CVCC,yes,
huxt,CVCC,yes,
hulb,CVCC,yes,
huld,CVCC,no,
hulp,CVCC,no,
hult,CVCC,yes,
hulk,CVCC,yes,
hulf,CVCC,no,
hulv,CVCC,no,
hulx,CVCC,yes,
hurm,CVCC,no,
hurn,CVCC,no,
hurb,CVCC,no,
hurd,CVCC,no,
hurg,CVCC,no,
hurp,CVCC,no,
hurt,CVCC,no,
hurk,CVCC,no,
hurf,CVCC,no,
hurv,CVCC,no,
hurx,CVCC,no,
simp,CVCC,no,
sind,CVCC,no,
sint,CVCC,no,
sink,CVCC,no,
siqk,CVCC,yes,sink (down)
sidj,CVCC,no,
sitx,CVCC,yes,second (time)
sikx,CVCC,yes,
sisp,CVCC,no,
sist,CVCC,no,
sisk,CVCC,yes,
sift,CVCC,yes,
sixt,CVCC,yes,
silb,CVCC,yes,
sild,CVCC,no,
silp,CVCC,no,
silt,CVCC,yes,
silk,CVCC,yes,
silf,CVCC,yes,
silv,CVCC,no,
silx,CVCC,yes,
sirm,CVCC,yes,
sirn,CVCC,no,
sirb,CVCC,no,
sird,CVCC,no,
sirg,CVCC,no,
sirp,CVCC,no,
sirt,CVCC,no,
sirk,CVCC,no,
sirf,CVCC,no,
sirv,CVCC,no,
sirx,CVCC,no,
semp,CVCC,no,
send,CVCC,no,
sent,CVCC,yes,saint
senk,CVCC,no,
seqk,CVCC,no,
sedj,CVCC,no,sage (person)
setx,CVCC,no,
sekx,CVCC,no,
sesp,CVCC,no,
sest,CVCC,no,
sesk,CVCC,no,
seft,CVCC,no,
sext,CVCC,no,
selb,CVCC,no,
seld,CVCC,no,
selp,CVCC,no,
selt,CVCC,no,
selk,CVCC,no,
self,CVCC,no,
selv,CVCC,no,
selx,CVCC,no,
serm,CVCC,no,
sern,CVCC,no,
serb,CVCC,no,
serd,CVCC,no,
serg,CVCC,no,
serp,CVCC,no,
sert,CVCC,no,
serk,CVCC,no,
serf,CVCC,no,
serv,CVCC,no,
serx,CVCC,no,
samp,CVCC,no,sentence (text)
sand,CVCC,no,sand
sant,CVCC,no,
sank,CVCC,no,
saqk,CVCC,yes,sign
sadj,CVCC,yes,beside
satx,CVCC,no,such
sakx,CVCC,yes,
sasp,CVCC,yes,
sast,CVCC,no,
sask,CVCC,yes,
saft,CVCC,yes,soft
saxt,CVCC,yes,
salb,CVCC,no,
sald,CVCC,no,
salp,CVCC,no,
salt,CVCC,no,
salk,CVCC,yes,circle
salf,CVCC,no,
salv,CVCC,no,
salx,CVCC,no,
sarm,CVCC,no,
sarn,CVCC,no,
sarb,CVCC,no,
sard,CVCC,yes,side
sarg,CVCC,no,
sarp,CVCC,no,
sart,CVCC,no,certain
sark,CVCC,no,discern
sarf,CVCC,no,
sarv,CVCC,no,
sarx,CVCC,no,
somp,CVCC,yes,
sond,CVCC,yes,
sont,CVCC,no,
sonk,CVCC,no,
soqk,CVCC,no,
sodj,CVCC,no,
sotx,CVCC,no,
sokx,CVCC,no,
sosp,CVCC,no,
sost,CVCC,no,
sosk,CVCC,no,
soft,CVCC,no,
soxt,CVCC,no,
solb,CVCC,no,
sold,CVCC,no,solid
solp,CVCC,yes,swap
solt,CVCC,no,
solk,CVCC,no,
solf,CVCC,no,
solv,CVCC,no,
solx,CVCC,no,
sorm,CVCC,yes,some
sorn,CVCC,no,
sorb,CVCC,no,
sord,CVCC,no,
sorg,CVCC,no,recent
sorp,CVCC,no,
sort,CVCC,no,
sork,CVCC,no,
sorf,CVCC,yes,surface
sorv,CVCC,no,
sorx,CVCC,no,
sump,CVCC,no,
sund,CVCC,no,
sunt,CVCC,no,
sunk,CVCC,no,
suqk,CVCC,no,
sudj,CVCC,no,
sutx,CVCC,yes,set (math)
sukx,CVCC,yes,
susp,CVCC,yes,
sust,CVCC,no,
susk,CVCC,yes,
suft,CVCC,yes,
suxt,CVCC,yes,
sulb,CVCC,no,
suld,CVCC,yes,
sulp,CVCC,no,
sult,CVCC,no,
sulk,CVCC,yes,
sulf,CVCC,no,
sulv,CVCC,no,
sulx,CVCC,yes,
surm,CVCC,no,
surn,CVCC,no,
surb,CVCC,no,
surd,CVCC,no,
surg,CVCC,no,
surp,CVCC,no,
surt,CVCC,no,
surk,CVCC,no,
surf,CVCC,no,
surv,CVCC,no,
surx,CVCC,no,
zimp,CVCC,no,
zind,CVCC,no,
zint,CVCC,no,
zink,CVCC,no,
ziqk,CVCC,no,
zidj,CVCC,no,
zitx,CVCC,no,
zikx,CVCC,no,
zisp,CVCC,no,
zist,CVCC,yes,resist
zisk,CVCC,no,
zift,CVCC,no,
zixt,CVCC,no,
zilb,CVCC,no,
zild,CVCC,no,
zilp,CVCC,no,
zilt,CVCC,no,
zilk,CVCC,no,
zilf,CVCC,no,
zilv,CVCC,no,
zilx,CVCC,no,
zirm,CVCC,no,
zirn,CVCC,no,
zirb,CVCC,no,
zird,CVCC,no,
zirg,CVCC,no,
zirp,CVCC,no,
zirt,CVCC,no,
zirk,CVCC,no,
zirf,CVCC,no,
zirv,CVCC,no,
zirx,CVCC,no,
zemp,CVCC,no,
zend,CVCC,no,
zent,CVCC,no,
zenk,CVCC,no,
zeqk,CVCC,no,hand
zedj,CVCC,no,
zetx,CVCC,no,1000
zekx,CVCC,no,
zesp,CVCC,no,
zest,CVCC,no,
zesk,CVCC,no,
zeft,CVCC,no,
zext,CVCC,no,
zelb,CVCC,no,
zeld,CVCC,no,
zelp,CVCC,no,
zelt,CVCC,no,
zelk,CVCC,no,
zelf,CVCC,no,
zelv,CVCC,no,
zelx,CVCC,no,
zerm,CVCC,no,
zern,CVCC,no,
zerb,CVCC,no,
zerd,CVCC,no,
zerg,CVCC,no,
zerp,CVCC,no,
zert,CVCC,no,
zerk,CVCC,no,
zerf,CVCC,no,
zerv,CVCC,no,
zerx,CVCC,no,
zamp,CVCC,no,
zand,CVCC,no,
zant,CVCC,no,
zank,CVCC,no,
zaqk,CVCC,no,
zadj,CVCC,no,
zatx,CVCC,no,
zakx,CVCC,no,
zasp,CVCC,no,
zast,CVCC,no,
zask,CVCC,no,
zaft,CVCC,no,
zaxt,CVCC,no,
zalb,CVCC,no,fermion
zald,CVCC,no,
zalp,CVCC,no,
zalt,CVCC,no,
zalk,CVCC,no,
zalf,CVCC,no,
zalv,CVCC,no,dissolve
zalx,CVCC,yes,toe
zarm,CVCC,no,
zarn,CVCC,no,alien
zarb,CVCC,no,
zard,CVCC,no,
